revealSourceFrameIndex,observedSourceFrameIndex,ageFrames,finalObservation,cohortPixels,supportPixels,originalCorrespondenceBitExact,reason,enhancedMinusOriginal_signedMeanNits,enhancedMinusOriginal_meanAbsoluteNits,enhancedMinusOriginal_rmsNits,enhancedMinusOriginal_maximumAbsoluteNits,changeFromReveal_signedMeanNits,changeFromReveal_meanAbsoluteNits,changeFromReveal_rmsNits,changeFromReveal_maximumAbsoluteNits
25,47,22,True,10440,10440,True,,-0.0012897893500967502,0.6827949129568358,1.2252521747367082,9.155276775360107,-0.23397858005449995,0.258312199524536,0.41171017455486414,2.040652275085449
26,47,21,True,10440,10440,True,,0.32198698607821724,0.32198698607821724,0.3262216516789386,0.44922351837158203,-0.025289795217538397,0.052865651474449674,0.07529050779484477,0.6018433570861816
27,47,20,True,10440,10440,True,,0.4614484788395588,0.8737374588485574,1.4864265929076355,14.650381088256836,0.1378277951273425,0.30932781154320765,0.612623922357943,5.477228164672852
28,47,19,True,10440,10440,True,,0.33648414815446576,0.347175003441662,0.41722424660798163,3.601179599761963,-0.08784391287414507,0.1234894942468458,0.17806980207257903,1.3315014839172363
29,47,18,True,10440,10440,True,,0.30030475117998867,0.30030475117998867,0.3027039742090791,0.37822556495666504,-0.07174620023175675,0.097492715583146,0.14071243236508504,0.878187894821167
30,47,17,True,10440,10440,True,,0.29185678116206465,0.29185678116206465,0.2940170107124943,0.36660051345825195,-0.09642725279352522,0.10384296219163167,0.1344768671564768,0.7819294929504395
31,47,16,True,10440,10440,True,,0.2956605271513587,0.2956605271513587,0.2979489927605034,0.37560129165649414,-0.09019892587972327,0.095062874156701,0.1257096138031903,0.6529176235198975
32,47,15,True,10440,10440,True,,0.3068615769517833,0.3068615769517833,0.30926405271004603,0.4042627811431885,-0.02589266738672366,0.06871017097361092,0.10413779440764097,0.7293891906738281
33,47,14,True,10440,10440,True,,0.31459607787972665,0.31459607787972665,0.3171126470086223,0.4279942512512207,-0.06961907289189549,0.09267343534668135,0.13595835440796888,0.8523228168487549
34,47,13,True,10440,10440,True,,0.45194012846983256,0.7370203546408949,1.326949046273913,15.103224754333496,0.20489337051508527,0.31314173632350156,0.9672113827852152,12.647140502929688
35,47,12,True,8352,8352,True,,0.34957426212642384,0.5823571461694146,1.1761562454574883,15.206499099731445,-0.02340334559651627,0.05959498989818044,0.12067502955362738,1.210968017578125
