workload,completedWallSeconds,arm,armIndex,confidence,endUptimeNanoseconds,erosionCompletedWallSeconds,expectedByteEqual,expectedSHA256,historicalProductionExact,inputSHA256,maskIndex,maskName,maskProvenance,measured,mlxBytes,motionCompletedWallSeconds,orderIndex,outputBytes,outputNonfiniteScalars,outputSHA256,pairIndex,pass,phase,previousSourceFrameIndex,reliableFractionBits,reset,scalarValuesFinite,sourceFrameIndex,sourcePairIndex,startUptimeNanoseconds,vectors,warpedLumaErrorBits
isolated,0.005561708,baseline,0,,1055746137433333,0.005561708,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,10,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,66,4,measured,,,,,1507,,1055746131871625,,
isolated,0.00293075,candidate,1,,1055746161867916,0.00293075,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,10,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,66,4,measured,,,,,1507,,1055746158937166,,
isolated,0.002723542,candidate,0,,1055746208619958,0.002723542,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,67,4,measured,,,,,null,,1055746205896416,,
isolated,0.006927042,baseline,1,,1055746233162125,0.006927042,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,67,4,measured,,,,,null,,1055746226235083,,
isolated,0.0045315,baseline,0,,1055746265693500,0.0045315,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,12,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,68,4,measured,,,,,null,,1055746261162000,,
isolated,0.001953375,candidate,1,,1055746285360583,0.001953375,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,12,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,68,4,measured,,,,,null,,1055746283407208,,
isolated,0.001698375,candidate,0,,1055746319123416,0.001698375,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,13,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,69,4,measured,,,,,null,,1055746317425041,,
isolated,0.00131775,baseline,1,,1055746338058875,0.00131775,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,13,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,69,4,measured,,,,,null,,1055746336741125,,
isolated,0.001305042,baseline,0,,1055746374110500,0.001305042,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,0,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,70,5,measured,,,,,null,,1055746372805458,,
isolated,0.001815667,candidate,1,,1055746391008125,0.001815667,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,0,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,70,5,measured,,,,,null,,1055746389192458,,
isolated,0.003408791,candidate,0,,1055746421098916,0.003408791,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,1,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,71,5,measured,,,,,null,,1055746417690125,,
isolated,0.005328209,baseline,1,,1055746440766625,0.005328209,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,1,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,71,5,measured,,,,,null,,1055746435438416,,
isolated,0.007655334,baseline,0,,1055746475166375,0.007655334,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,2,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,72,5,measured,,,,,null,,1055746467511041,,
isolated,0.003141167,candidate,1,,1055746492559875,0.003141167,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,2,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,72,5,measured,,,,,null,,1055746489418708,,
isolated,0.002806375,candidate,0,,1055746521784416,0.002806375,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,3,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,73,5,measured,,,,,1507,,1055746518978041,,
isolated,0.006194084,baseline,1,,1055746542138250,0.006194084,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,3,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,73,5,measured,,,,,1507,,1055746535944166,,
isolated,0.005893167,baseline,0,,1055746574936000,0.005893167,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,4,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,74,5,measured,,,,,1506,,1055746569042833,,
isolated,0.002706584,candidate,1,,1055746592503750,0.002706584,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,4,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,74,5,measured,,,,,1506,,1055746589797166,,
isolated,0.002675125,candidate,0,,1055746623335291,0.002675125,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,75,5,measured,,,,,1505,,1055746620660166,,
isolated,0.003435417,baseline,1,,1055746641718708,0.003435417,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,75,5,measured,,,,,1505,,1055746638283291,,
isolated,0.005839625,baseline,0,,1055746678100791,0.005839625,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,76,5,measured,,,,,1504,,1055746672261166,,
isolated,0.002646916,candidate,1,,1055746695609291,0.002646916,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,76,5,measured,,,,,1504,,1055746692962375,,
isolated,0.001698542,candidate,0,,1055746725202875,0.001698542,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,77,5,measured,,,,,1503,,1055746723504333,,
isolated,0.003492416,baseline,1,,1055746743954166,0.003492416,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,77,5,measured,,,,,1503,,1055746740461750,,
isolated,0.003425709,baseline,0,,1055746774932125,0.003425709,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,78,5,measured,,,,,1502,,1055746771506416,,
isolated,0.001642084,candidate,1,,1055746791353750,0.001642084,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,78,5,measured,,,,,1502,,1055746789711666,,
isolated,0.001791333,candidate,0,,1055746821184041,0.001791333,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,79,5,measured,,,,,1501,,1055746819392708,,
isolated,0.005498959,baseline,1,,1055746841676125,0.005498959,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,79,5,measured,,,,,1501,,1055746836177166,,
isolated,0.006849,baseline,0,,1055746875946958,0.006849,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,80,5,measured,,,,,1500,,1055746869097958,,
isolated,0.001621333,candidate,1,,1055746892630458,0.001621333,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,80,5,measured,,,,,1500,,1055746891009125,,
isolated,0.001792292,candidate,0,,1055746921641750,0.001792292,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,81,5,measured,,,,,1499,,1055746919849458,,
isolated,0.006400458,baseline,1,,1055746942881083,0.006400458,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,81,5,measured,,,,,1499,,1055746936480625,,
isolated,0.002114792,baseline,0,,1055746972438458,0.002114792,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,82,5,measured,,,,,1498,,1055746970323666,,
isolated,0.001695375,candidate,1,,1055746989386791,0.001695375,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,82,5,measured,,,,,1498,,1055746987691416,,
isolated,0.002757416,candidate,0,,1055747021440541,0.002757416,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,83,5,measured,,,,,1497,,1055747018683125,,
isolated,0.003296584,baseline,1,,1055747043969625,0.003296584,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,83,5,measured,,,,,1497,,1055747040673041,,
isolated,0.0072575,baseline,0,,1055747084797458,0.0072575,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,0,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,84,6,measured,,,,,1497,,1055747077539958,,
isolated,0.002868209,candidate,1,,1055747115590875,0.002868209,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,0,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,84,6,measured,,,,,1497,,1055747112722666,,
isolated,0.001426416,candidate,0,,1055747203755666,0.001426416,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,1,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,85,6,measured,,,,,1498,,1055747202329250,,
isolated,0.001626083,baseline,1,,1055747223779458,0.001626083,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,1,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,85,6,measured,,,,,1498,,1055747222153375,,
isolated,0.006716458,baseline,0,,1055747260665208,0.006716458,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,2,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,86,6,measured,,,,,1499,,1055747253948750,,
isolated,0.001700666,candidate,1,,1055747278547916,0.001700666,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,2,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,86,6,measured,,,,,1499,,1055747276847250,,
isolated,0.002702667,candidate,0,,1055747310085958,0.002702667,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,3,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,87,6,measured,,,,,1500,,1055747307383291,,
isolated,0.006559417,baseline,1,,1055747333354375,0.006559417,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,3,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,87,6,measured,,,,,1500,,1055747326794958,,
isolated,0.00689175,baseline,0,,1055747369247625,0.00689175,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,4,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,88,6,measured,,,,,1501,,1055747362355875,,
isolated,0.001646917,candidate,1,,1055747387310000,0.001646917,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,4,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,88,6,measured,,,,,1501,,1055747385663083,,
isolated,0.001740167,candidate,0,,1055747417903833,0.001740167,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,5,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,89,6,measured,,,,,1502,,1055747416163666,,
isolated,0.004317208,baseline,1,,1055747438425458,0.004317208,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,5,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,89,6,measured,,,,,1502,,1055747434108250,,
isolated,0.006102625,baseline,0,,1055747473332208,0.006102625,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,6,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,90,6,measured,,,,,1503,,1055747467229583,,
isolated,0.001631917,candidate,1,,1055747491297000,0.001631917,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,6,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,90,6,measured,,,,,1503,,1055747489665083,,
isolated,0.00271975,candidate,0,,1055747522731750,0.00271975,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,7,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,91,6,measured,,,,,1504,,1055747520012000,,
isolated,0.0060465,baseline,1,,1055747545157916,0.0060465,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,7,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,91,6,measured,,,,,1504,,1055747539111416,,
isolated,0.005916875,baseline,0,,1055747581421583,0.005916875,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,8,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,92,6,measured,,,,,1505,,1055747575504708,,
isolated,0.001623625,candidate,1,,1055747599727041,0.001623625,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,8,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,92,6,measured,,,,,1505,,1055747598103416,,
isolated,0.001713958,candidate,0,,1055747631857208,0.001713958,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,9,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,93,6,measured,,,,,1506,,1055747630143250,,
isolated,0.003075708,baseline,1,,1055747651469083,0.003075708,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,9,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,93,6,measured,,,,,1506,,1055747648393375,,
isolated,0.006696542,baseline,0,,1055747687636625,0.006696542,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,10,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,94,6,measured,,,,,1507,,1055747680940083,,
